# VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20,VAR21,VAR22,VAR23,VAR24,VAR25,VAR26,VAR27,VAR28,VAR29,VAR30,VAR31,VAR32,VAR33,VAR34,VAR35,VAR36,VAR37,VAR38
4131.505,22.14431718,4131.505,22.1443934,4131.505,22.14450641,4131.505,22.14467398,4131.505,22.14492247,4131.505,22.14529102,4131.505,22.14583763,4131.505,22.14664823,4131.505,22.1478496,4131.505,22.14962688,4131.505,22.15224379,4131.505,22.15605372,4131.505,22.16146034,4131.505,22.16872954,4131.505,22.1775638,4131.505,22.18671639,4131.505,22.19441763,4131.505,22.19962487,4131.505,22.20257426
4132.005,22.14432864,4132.005,22.14440469,4132.005,22.14451746,4132.005,22.14468467,4132.005,22.14493263,4132.005,22.14530038,4132.005,22.14584582,4132.005,22.14665467,4132.005,22.14785345,4132.005,22.14962688,4132.005,22.1522381,4132.005,22.15603969,4132.005,22.16143436,4132.005,22.16868731,4132.005,22.17750154,4132.005,22.18663307,4132.005,22.19431635,4132.005,22.19951132,4132.005,22.20245373
4132.505,22.14434007,4132.505,22.14441596,4132.505,22.14452848,4132.505,22.14469533,4132.505,22.14494277,4132.505,22.14530973,4132.505,22.14585399,4132.505,22.1466611,4132.505,22.14785729,4132.505,22.14962688,4132.505,22.15223242,4132.505,22.15602568,4132.505,22.16140844,4132.505,22.16864517,4132.505,22.17743942,4132.505,22.18654994,4132.505,22.1942153,4132.505,22.19939805,4132.505,22.20233349
4133.005,22.14435148,4133.005,22.14442721,4133.005,22.14453949,4133.005,22.14470598,4133.005,22.14495288,4133.005,22.14531905,4133.005,22.14586214,4133.005,22.14666752,4133.005,22.14786113,4133.005,22.14962688,4133.005,22.15222675,4133.005,22.15601171,4133.005,22.16138257,4133.005,22.16860313,4133.005,22.17737745,4133.005,22.186467,4133.005,22.1941145,4133.005,22.19928504,4133.005,22.20221354
4133.505,22.14436286,4133.505,22.14443843,4133.505,22.14455047,4133.505,22.1447166,4133.505,22.14496297,4133.505,22.14532836,4133.505,22.14587028,4133.505,22.14667392,4133.505,22.14786495,4133.505,22.14962688,4133.505,22.15222109,4133.505,22.15599777,4133.505,22.16135677,4133.505,22.16856119,4133.505,22.17731561,4133.505,22.18638426,4133.505,22.19401393,4133.505,22.1991723,4133.505,22.20209387
4134.005,22.14437422,4134.005,22.14444962,4134.005,22.14456142,4134.005,22.1447272,4134.005,22.14497304,4134.005,22.14533764,4134.005,22.1458784,4134.005,22.14668031,4134.005,22.14786877,4134.005,22.14962688,4134.005,22.15221545,4134.005,22.15598386,4134.005,22.16133102,4134.005,22.16851934,4134.005,22.17725392,4134.005,22.1863017,4134.005,22.19391359,4134.005,22.19905983,4134.005,22.20197448
4134.505,22.14438556,4134.505,22.1444608,4134.505,22.14457235,4134.505,22.14473778,4134.505,22.14498309,4134.505,22.14534691,4134.505,22.1458865,4134.505,22.14668668,4134.505,22.14787257,4134.505,22.14962688,4134.505,22.15220982,4134.505,22.15596997,4134.505,22.16130533,4134.505,22.16847758,4134.505,22.17719237,4134.505,22.18621934,4134.505,22.19381349,4134.505,22.19894762,4134.505,22.20185538
4135.005,22.14439687,4135.005,22.14447194,4135.005,22.14458326,4135.005,22.14474833,4135.005,22.14499312,4135.005,22.14535615,4135.005,22.14589458,4135.005,22.14669304,4135.005,22.14787637,4135.005,22.14962688,4135.005,22.1522042,4135.005,22.15595612,4135.005,22.16127969,4135.005,22.16843592,4135.005,22.17713095,4135.005,22.18613717,4135.005,22.19371362,4135.005,22.19883568,4135.005,22.20173656
4135.505,22.14440815,4135.505,22.14448307,4135.505,22.14459415,4135.505,22.14475886,4135.505,22.14500312,4135.505,22.14536538,4135.505,22.14590265,4135.505,22.14669939,4135.505,22.14788016,4135.505,22.14962688,4135.505,22.15219859,4135.505,22.1559423,4135.505,22.16125411,4135.505,22.16839435,4135.505,22.17706968,4135.505,22.18605518,4135.505,22.19361399,4135.505,22.198724,4135.505,22.20161802
4136.005,22.14441941,4136.005,22.14449417,4136.005,22.14460501,4136.005,22.14476937,4136.005,22.14501311,4136.005,22.14537458,4136.005,22.1459107,4136.005,22.14670572,4136.005,22.14788395,4136.005,22.14962688,4136.005,22.152193,4136.005,22.15592851,4136.005,22.16122859,4136.005,22.16835287,4136.005,22.17700855,4136.005,22.18597339,4136.005,22.19351459,4136.005,22.19861259,4136.005,22.20149976
4136.505,22.14443065,4136.505,22.14450525,4136.505,22.14461585,4136.505,22.14477986,4136.505,22.14502307,4136.505,22.14538377,4136.505,22.14591873,4136.505,22.14671204,4136.505,22.14788772,4136.505,22.14962688,4136.505,22.15218742,4136.505,22.15591475,4136.505,22.16120313,4136.505,22.16831149,4136.505,22.17694756,4136.505,22.18589179,4136.505,22.19341543,4136.505,22.19850144,4136.505,22.20138178
4137.005,22.14444186,4137.005,22.1445163,4137.005,22.14462667,4137.005,22.14479032,4137.005,22.14503301,4137.005,22.14539293,4137.005,22.14592675,4137.005,22.14671834,4137.005,22.14789149,4137.005,22.14962688,4137.005,22.15218185,4137.005,22.15590102,4137.005,22.16117772,4137.005,22.1682702,4137.005,22.17688671,4137.005,22.18581037,4137.005,22.19331649,4137.005,22.19839055,4137.005,22.20126408
4137.505,22.14445305,4137.505,22.14452733,4137.505,22.14463746,4137.505,22.14480076,4137.505,22.14504293,4137.505,22.14540208,4137.505,22.14593474,4137.505,22.14672463,4137.505,22.14789525,4137.505,22.14962688,4137.505,22.15217629,4137.505,22.15588732,4137.505,22.16115237,4137.505,22.16822901,4137.505,22.17682599,4137.505,22.18572915,4137.505,22.19321779,4137.505,22.19827992,4137.505,22.20114666
4138.005,22.14446422,4138.005,22.14453833,4138.005,22.14464823,4138.005,22.14481118,4138.005,22.14505283,4138.005,22.14541121,4138.005,22.14594272,4138.005,22.14673091,4138.005,22.147899,4138.005,22.14962688,4138.005,22.15217074,4138.005,22.15587365,4138.005,22.16112707,4138.005,22.1681879,4138.005,22.17676542,4138.005,22.18564811,4138.005,22.19311932,4138.005,22.19816955,4138.005,22.20102952
4138.505,22.14447536,4138.505,22.14454932,4138.505,22.14465897,4138.505,22.14482158,4138.505,22.14506271,4138.505,22.14542031,4138.505,22.14595069,4138.505,22.14673718,4138.505,22.14790274,4138.505,22.14962688,4138.505,22.15216521,4138.505,22.15586001,4138.505,22.16110183,4138.505,22.16814689,4138.505,22.17670498,4138.505,22.18556726,4138.505,22.19302108,4138.505,22.19805945,4138.505,22.20091265
4139.005,22.14448648,4139.005,22.14456028,4139.005,22.1446697,4139.005,22.14483195,4139.005,22.14507256,4139.005,22.1454294,4139.005,22.14595863,4139.005,22.14674343,4139.005,22.14790647,4139.005,22.14962688,4139.005,22.15215969,4139.005,22.15584641,4139.005,22.16107665,4139.005,22.16810597,4139.005,22.17664468,4139.005,22.1854866,4139.005,22.19292307,4139.005,22.1979496,4139.005,22.20079606
4139.505,22.14449757,4139.505,22.14457121,4139.505,22.1446804,4139.505,22.1448423,4139.505,22.1450824,4139.505,22.14543847,4139.505,22.14596656,4139.505,22.14674967,4139.505,22.1479102,4139.505,22.14962688,4139.505,22.15215418,4139.505,22.15583283,4139.505,22.16105152,4139.505,22.16806515,4139.505,22.17658452,4139.505,22.18540612,4139.505,22.19282529,4139.505,22.19784001,4139.505,22.20067975
4140.005,22.14450864,4140.005,22.14458212,4140.005,22.14469107,4140.005,22.14485263,4140.005,22.14509221,4140.005,22.14544752,4140.005,22.14597447,4140.005,22.14675589,4140.005,22.14791392,4140.005,22.14962688,4140.005,22.15214868,4140.005,22.15581928,4140.005,22.16102645,4140.005,22.16802441,4140.005,22.17652449,4140.005,22.18532583,4140.005,22.19272773,4140.005,22.19773068,4140.005,22.20056372
4140.505,22.14451969,4140.505,22.14459301,4140.505,22.14470173,4140.505,22.14486294,4140.505,22.145102,4140.505,22.14545654,4140.505,22.14598237,4140.505,22.1467621,4140.505,22.14791763,4140.505,22.14962688,4140.505,22.15214319,4140.505,22.15580576,4140.505,22.16100143,4140.505,22.16798377,4140.505,22.1764646,4140.505,22.18524573,4140.505,22.19263041,4140.505,22.19762161,4140.505,22.20044795
4141.005,22.14453071,4141.005,22.14460387,4141.005,22.14471236,4141.005,22.14487322,4141.005,22.14511177,4141.005,22.14546555,4141.005,22.14599024,4141.005,22.1467683,4141.005,22.14792133,4141.005,22.14962688,4141.005,22.15213772,4141.005,22.15579227,4141.005,22.16097647,4141.005,22.16794322,4141.005,22.17640485,4141.005,22.18516581,4141.005,22.19253331,4141.005,22.1975128,4141.005,22.20033247
4141.505,22.14454171,4141.505,22.14461472,4141.505,22.14472297,4141.505,22.14488349,4141.505,22.14512152,4141.505,22.14547454,4141.505,22.1459981,4141.505,22.14677448,4141.505,22.14792502,4141.505,22.14962688,4141.505,22.15213226,4141.505,22.15577881,4141.505,22.16095157,4141.505,22.16790275,4141.505,22.17634524,4141.505,22.18508608,4141.505,22.19243644,4141.505,22.19740424,4141.505,22.20021725
4142.005,22.14455268,4142.005,22.14462553,4142.005,22.14473355,4142.005,22.14489373,4142.005,22.14513125,4142.005,22.14548351,4142.005,22.14600595,4142.005,22.14678065,4142.005,22.14792871,4142.005,22.14962688,4142.005,22.15212681,4142.005,22.15576538,4142.005,22.16092672,4142.005,22.16786238,4142.005,22.17628576,4142.005,22.18500653,4142.005,22.1923398,4142.005,22.19729594,4142.005,22.20010231
4142.505,22.14456363,4142.505,22.14463633,4142.505,22.14474412,4142.505,22.14490395,4142.505,22.14514096,4142.505,22.14549247,4142.505,22.14601377,4142.505,22.14678681,4142.505,22.14793239,4142.505,22.14962688,4142.505,22.15212137,4142.505,22.15575197,4142.505,22.16090192,4142.505,22.16782211,4142.505,22.17622642,4142.505,22.18492716,4142.505,22.19224339,4142.505,22.19718789,4142.505,22.19998764
4143.005,22.14457456,4143.005,22.1446471,4143.005,22.14475466,4143.005,22.14491414,4143.005,22.14515065,4143.005,22.1455014,4143.005,22.14602158,4143.005,22.14679295,4143.005,22.14793606,4143.005,22.14962688,4143.005,22.15211595,4143.005,22.1557386,4143.005,22.16087718,4143.005,22.16778192,4143.005,22.17616721,4143.005,22.18484798,4143.005,22.19214719,4143.005,22.1970801,4143.005,22.19987324
4143.505,22.14458546,4143.505,22.14465785,4143.505,22.14476518,4143.505,22.14492432,4143.505,22.14516032,4143.505,22.14551031,4143.505,22.14602938,4143.505,22.14679908,4143.505,22.14793972,4143.505,22.14962688,4143.505,22.15211053,4143.505,22.15572526,4143.505,22.1608525,4143.505,22.16774182,4143.505,22.17610813,4143.505,22.18476898,4143.505,22.19205123,4143.505,22.19697256,4143.505,22.19975911
4144.005,22.14459635,4144.005,22.14466858,4144.005,22.14477567,4144.005,22.14493447,4144.005,22.14516996,4144.005,22.1455192,4144.005,22.14603715,4144.005,22.1468052,4144.005,22.14794337,4144.005,22.14962688,4144.005,22.15210513,4144.005,22.15571195,4144.005,22.16082787,4144.005,22.16770181,4144.005,22.1760492,4144.005,22.18469016,4144.005,22.19195549,4144.005,22.19686527,4144.005,22.19964525
4144.505,22.1446072,4144.505,22.14467928,4144.505,22.14478614,4144.505,22.1449446,4144.505,22.14517959,4144.505,22.14552808,4144.505,22.14604491,4144.505,22.14681131,4144.505,22.14794702,4144.505,22.14962688,4144.505,22.15209974,4144.505,22.15569866,4144.505,22.16080329,4144.505,22.16766189,4144.505,22.17599039,4144.505,22.18461153,4144.505,22.19185997,4144.505,22.19675824,4144.505,22.19953166
4145.005,22.14461804,4145.005,22.14468996,4145.005,22.14479659,4145.005,22.14495471,4145.005,22.14518919,4145.005,22.14553693,4145.005,22.14605266,4145.005,22.1468174,4145.005,22.14795066,4145.005,22.14962688,4145.005,22.15209436,4145.005,22.15568541,4145.005,22.16077877,4145.005,22.16762206,4145.005,22.17593172,4145.005,22.18453308,4145.005,22.19176467,4145.005,22.19665146,4145.005,22.19941834
4145.505,22.14462885,4145.505,22.14470061,4145.505,22.14480702,4145.505,22.1449648,4145.505,22.14519878,4145.505,22.14554577,4145.505,22.14606038,4145.505,22.14682347,4145.505,22.14795429,4145.505,22.14962688,4145.505,22.15208899,4145.505,22.15567218,4145.505,22.1607543,4145.505,22.16758232,4145.505,22.17587318,4145.505,22.18445481,4145.505,22.1916696,4145.505,22.19654493,4145.505,22.19930528
4146.005,22.14463964,4146.005,22.14471125,4146.005,22.14481743,4146.005,22.14497487,4146.005,22.14520834,4146.005,22.14555459,4146.005,22.14606809,4146.005,22.14682954,4146.005,22.14795791,4146.005,22.14962688,4146.005,22.15208364,4146.005,22.15565898,4146.005,22.16072989,4146.005,22.16754267,4146.005,22.17581478,4146.005,22.18437672,4146.005,22.19157475,4146.005,22.19643865,4146.005,22.1991925
4146.505,22.1446504,4146.505,22.14472186,4146.505,22.14482781,4146.505,22.14498491,4146.505,22.14521788,4146.505,22.14556338,4146.505,22.14607579,4146.505,22.14683559,4146.505,22.14796153,4146.505,22.14962688,4146.505,22.15207829,4146.505,22.15564582,4146.505,22.16070553,4146.505,22.16750311,4146.505,22.17575651,4146.505,22.18429881,4146.505,22.19148012,4146.505,22.19633262,4146.505,22.19907998
4147.005,22.14466114,4147.005,22.14473245,4147.005,22.14483817,4147.005,22.14499494,4147.005,22.14522741,4147.005,22.14557216,4147.005,22.14608346,4147.005,22.14684163,4147.005,22.14796513,4147.005,22.14962688,4147.005,22.15207296,4147.005,22.15563268,4147.005,22.16068123,4147.005,22.16746364,4147.005,22.17569837,4147.005,22.18422108,4147.005,22.19138571,4147.005,22.19622684,4147.005,22.19896772
4147.505,22.14467186,4147.505,22.14474301,4147.505,22.14484851,4147.505,22.14500494,4147.505,22.14523691,4147.505,22.14558092,4147.505,22.14609112,4147.505,22.14684766,4147.505,22.14796873,4147.505,22.14962688,4147.505,22.15206764,4147.505,22.15561957,4147.505,22.16065698,4147.505,22.16742425,4147.505,22.17564037,4147.505,22.18414352,4147.505,22.19129152,4147.505,22.1961213,4147.505,22.19885573
4148.005,22.14468256,4148.005,22.14475355,4148.005,22.14485882,4148.005,22.14501492,4148.005,22.14524639,4148.005,22.14558967,4148.005,22.14609876,4148.005,22.14685367,4148.005,22.14797233,4148.005,22.14962688,4148.005,22.15206233,4148.005,22.15560649,4148.005,22.16063278,4148.005,22.16738496,4148.005,22.17558249,4148.005,22.18406615,4148.005,22.19119756,4148.005,22.19601602,4148.005,22.19874401
4148.505,22.14469323,4148.505,22.14476407,4148.505,22.14486912,4148.505,22.14502488,4148.505,22.14525585,4148.505,22.14559839,4148.505,22.14610639,4148.505,22.14685967,4148.505,22.14797591,4148.505,22.14962688,4148.505,22.15205704,4148.505,22.15559343,4148.505,22.16060864,4148.505,22.16734575,4148.505,22.17552475,4148.505,22.18398896,4148.505,22.19110381,4148.505,22.19591099,4148.505,22.19863255
4149.005,22.14470388,4149.005,22.14477457,4149.005,22.14487939,4149.005,22.14503481,4149.005,22.14526529,4149.005,22.14560709,4149.005,22.146114,4149.005,22.14686565,4149.005,22.14797948,4149.005,22.14962688,4149.005,22.15205175,4149.005,22.15558041,4149.005,22.16058455,4149.005,22.16730663,4149.005,22.17546714,4149.005,22.18391194,4149.005,22.19101028,4149.005,22.1958062,4149.005,22.19852135
4149.505,22.1447145,4149.505,22.14478505,4149.505,22.14488964,4149.505,22.14504473,4149.505,22.14527471,4149.505,22.14561578,4149.505,22.1461216,4149.505,22.14687163,4149.505,22.14798305,4149.505,22.14962688,4149.505,22.15204648,4149.505,22.15556742,4149.505,22.16056051,4149.505,22.1672676,4149.505,22.17540966,4149.505,22.18383511,4149.505,22.19091697,4149.505,22.19570165,4149.505,22.19841041
4150.005,22.14472511,4150.005,22.1447955,4150.005,22.14489987,4150.005,22.14505462,4150.005,22.14528411,4150.005,22.14562444,4150.005,22.14612917,4150.005,22.14687759,4150.005,22.14798661,4150.005,22.14962688,4150.005,22.15204121,4150.005,22.15555445,4150.005,22.16053653,4150.005,22.16722865,4150.005,22.17535232,4150.005,22.18375845,4150.005,22.19082387,4150.005,22.19559736,4150.005,22.19829974
4150.505,22.14473569,4150.505,22.14480593,4150.505,22.14491007,4150.505,22.1450645,4150.505,22.14529349,4150.505,22.14563309,4150.505,22.14613674,4150.505,22.14688354,4150.505,22.14799017,4150.505,22.14962688,4150.505,22.15203596,4150.505,22.15554151,4150.505,22.1605126,4150.505,22.1671898,4150.505,22.1752951,4150.505,22.18368196,4150.505,22.190731,4150.505,22.19549331,4150.505,22.19818932
4151.005,22.14474625,4151.005,22.14481634,4151.005,22.14492026,4151.005,22.14507435,4151.005,22.14530285,4151.005,22.14564172,4151.005,22.14614428,4151.005,22.14688947,4151.005,22.14799371,4151.005,22.14962688,4151.005,22.15203072,4151.005,22.1555286,4151.005,22.16048872,4151.005,22.16715103,4151.005,22.17523801,4151.005,22.18360566,4151.005,22.19063834,4151.005,22.1953895,4151.005,22.19807917
4151.505,22.14475678,4151.505,22.14482672,4151.505,22.14493042,4151.505,22.14508418,4151.505,22.14531219,4151.505,22.14565033,4151.505,22.14615181,4151.505,22.1468954,4151.505,22.14799725,4151.505,22.14962688,4151.505,22.15202549,4151.505,22.15551572,4151.505,22.1604649,4151.505,22.16711235,4151.505,22.17518105,4151.505,22.18352953,4151.505,22.19054589,4151.505,22.19528593,4151.505,22.19796928
4152.005,22.1447673,4152.005,22.14483708,4152.005,22.14494056,4152.005,22.14509399,4152.005,22.14532151,4152.005,22.14565892,4152.005,22.14615932,4152.005,22.14690131,4152.005,22.14800078,4152.005,22.14962688,4152.005,22.15202028,4152.005,22.15550287,4152.005,22.16044113,4152.005,22.16707375,4152.005,22.17512423,4152.005,22.18345357,4152.005,22.19045367,4152.005,22.19518261,4152.005,22.19785964
4152.505,22.14477779,4152.505,22.14484742,4152.505,22.14495068,4152.505,22.14510378,4152.505,22.14533081,4152.505,22.1456675,4152.505,22.14616682,4152.505,22.1469072,4152.505,22.1480043,4152.505,22.14962688,4152.505,22.15201507,4152.505,22.15549004,4152.505,22.16041741,4152.505,22.16703524,4152.505,22.17506753,4152.505,22.18337779,4152.505,22.19036165,4152.505,22.19507954,4152.505,22.19775027
4153.005,22.14478826,4153.005,22.14485774,4153.005,22.14496077,4153.005,22.14511354,4153.005,22.14534009,4153.005,22.14567605,4153.005,22.1461743,4153.005,22.14691309,4153.005,22.14800782,4153.005,22.14962688,4153.005,22.15200988,4153.005,22.15547725,4153.005,22.16039374,4153.005,22.16699682,4153.005,22.17501096,4153.005,22.18330219,4153.005,22.19026986,4153.005,22.1949767,4153.005,22.19764115
4153.505,22.1447987,4153.505,22.14486804,4153.505,22.14497085,4153.505,22.14512329,4153.505,22.14534935,4153.505,22.14568459,4153.505,22.14618176,4153.505,22.14691896,4153.505,22.14801132,4153.505,22.14962688,4153.505,22.15200469,4153.505,22.15546448,4153.505,22.16037013,4153.505,22.16695848,4153.505,22.17495452,4153.505,22.18322676,4153.505,22.19017827,4153.505,22.19487411,4153.505,22.19753229
4154.005,22.14480912,4154.005,22.14487831,4154.005,22.1449809,4154.005,22.14513302,4154.005,22.14535859,4154.005,22.14569311,4154.005,22.14618921,4154.005,22.14692482,4154.005,22.14801482,4154.005,22.14962688,4154.005,22.15199952,4154.005,22.15545174,4154.005,22.16034657,4154.005,22.16692023,4154.005,22.17489821,4154.005,22.1831515,4154.005,22.1900869,4154.005,22.19477175,4154.005,22.19742368
4154.505,22.14481952,4154.505,22.14488857,4154.505,22.14499093,4154.505,22.14514272,4154.505,22.14536781,4154.505,22.14570161,4154.505,22.14619664,4154.505,22.14693066,4154.505,22.14801831,4154.505,22.14962688,4154.505,22.15199436,4154.505,22.15543902,4154.505,22.16032306,4154.505,22.16688207,4154.505,22.17484202,4154.505,22.18307642,4154.505,22.18999574,4154.505,22.19466964,4154.505,22.19731533
4155.005,22.1448299,4155.005,22.1448988,4155.005,22.14500094,4155.005,22.14515241,4155.005,22.14537701,4155.005,22.14571009,4155.005,22.14620406,4155.005,22.1469365,4155.005,22.1480218,4155.005,22.14962688,4155.005,22.15198921,4155.005,22.15542634,4155.005,22.1602996,4155.005,22.16684399,4155.005,22.17478597,4155.005,22.18300151,4155.005,22.1899048,4155.005,22.19456777,4155.005,22.19720724
